,idh_rate,idh_rate,mean_delta_pam,mean_delta_pam,mean_drop_sys,mean_drop_sys,mean_ufr,mean_ufr,saline_use,saline_use
,mean,median,mean,median,mean,median,mean,median,mean,median
cluster,,,,,,,,,,
0,0.3966165413533835,0.42857142857142855,-8.591635338345863,-9.142857142857142,15.648496240601503,16.375,5.122546992481203,5.35125,0.3148496240601504,0.2857142857142857
1,0.46190476190476193,0.42857142857142855,-7.71,-7.628571428571428,14.560714285714285,15.571428571428571,11.57725,11.074285714285713,0.2392857142857143,0.2857142857142857
2,0.44246031746031744,0.4375,-12.575992063492063,-12.1875,23.01388888888889,21.723214285714285,6.853263888888889,6.149196428571429,0.4722222222222222,0.5
